id,log_price
3104839,5.867143871721694
5628808,5.369637943303033
10043483,4.251973250652611
13882820,5.146928375090582
5804060,4.8228153516089804
16515346,5.258957315978307
9734018,4.3196593603864955
13343870,3.5040055332006688
10102418,4.425937853005067
20903084,4.940646350995621
17642625,5.592885177256591
12547180,4.05989463601334
15509545,4.207210305074824
253466,4.265939647292669
13223336,4.369548435262445
17152842,5.255209079065011
8411226,4.573680597716816
16234017,5.255870892160047
2627940,5.038325633319928
13669161,4.982021423424541
20933293,4.355133478133496
16812656,4.280903937854262
13031184,4.9947918342505915
476919,5.286649053822671
20729133,4.377743303470027
15755492,4.4272624522351975
16707888,4.32907068633007
3466620,5.770051835700244
17498442,5.611073309519696
12364198,4.3746378794864285
15942888,5.149729178740856
20969932,4.986615592483801
11363122,4.450315829295548
18667247,4.852254754119642
10672015,4.93161128635802
12008897,4.67475625591004
10230060,4.717766534928344
14186084,4.4347410412179755
16160310,3.696657869679072
3454343,4.282854588203634
6135485,5.406208631148047
12544280,4.176893314964516
13276066,5.393798166717474
3717427,4.7507451185623495
16441864,4.26229810046874
10058134,4.844511291522863
13346431,4.344435074895415
15740950,5.54250269818921
17865806,4.377667594491527
19777573,5.46297636316379
8850423,5.445404600370793
7472068,5.132739305352231
10779412,5.424807776463766
9347680,5.08990454615882
12955368,4.9971220909374665
12231352,4.954974237059346
16004577,4.596364830158606
7311059,3.6641841808319526
4663928,4.367361336795952
376559,4.951229160543875
13591611,5.3773785751175325
1656621,4.462446256135053
18314314,5.230171211961647
9791362,5.328163138848751
61153,3.9725273396452536
3868503,5.3654667069905315
19192001,5.551010820676439
18637173,5.083075081765898
18331809,5.240925755073434
18296371,5.022050681215646
14038936,4.185840790448722
16870359,4.50679885134285
271130,5.0346373810168785
14169399,4.150463129427024
9734844,4.485216993424203
12875096,5.5229378040724555
12803399,4.179715716822528
15871074,4.904242691500102
3953322,4.134755362611486
12230297,4.310768102486833
5360210,6.16043957454454
12973167,5.3562575725846955
15057743,4.282409042451732
17750227,6.07021357827783
3544343,4.54505778199686
11434047,4.305918775980047
8649889,4.959736021548636
1907186,4.413633396345745
10156269,4.89878838982078
248865,5.7918015810883645
7274441,5.36097655407076
16122843,5.4144061330714806
16002608,4.468383603176491
5364134,4.656759447214441
2979052,4.397113353071717
14066228,3.9921737477132524
12569486,4.273454394406357
7518816,4.946109683556713
4137789,4.5166745793167
9633282,4.036244418132
56859,5.957286028057283
16098984,5.98373520663597
6259989,5.5474740983842
7939407,4.35533808365598
7517579,4.310519951937977
18730787,5.662843170004834
13615838,4.430586957163499
6504030,4.497305519890503
2176963,4.450725896759096
6107258,5.03548055587197
3318417,4.244053273885939
6222260,5.693702135653524
19334291,4.333578341595967
4296362,4.936835986640702
8627179,5.078269488804153
12454870,5.263866284400919
16042019,5.340912223413653
14189240,4.12170680083328
2488022,6.0104844546344935
18369887,4.8080322343307245
17774890,4.42406878948384
16082400,4.1789015949769635
7020322,5.360422487077827
14774411,5.063221068825541
3852970,4.826532108356773
15870268,4.381571860079234
6043296,4.971716193622228
14221607,4.25183316465079
17073983,5.1809560680291185
17991551,4.23846397906523
15343720,3.9278814574460768
2598841,4.157610016719119
5496554,4.298428951917174
13379739,5.30024188855532
1944155,4.920604430866533
13564007,4.519185990261448
20817835,4.364431665253676
9473440,4.278057572813594
11150475,6.097065614870871
1822183,5.421805238799365
12518189,4.524830486427064
12455369,4.747288204079965
12905131,4.871819712201031
181972,4.915122488370528
20146269,4.38503893000204
17846157,3.9407848671336723
12270642,5.740100266071806
13514141,4.93648649314575
16618112,5.043026060932036
1090297,5.132550959817522
9473816,5.786466597273616
17515103,4.904000490988494
15370440,4.273205186063592
10524082,4.964576187724688
7182122,4.275079897860309
2070705,5.272122681498743
18763188,5.073907109903573
20353100,4.494010764375659
13897860,4.9272994338661675
13209493,5.169187042033926
10090585,4.109313562060208
14983123,6.369544270856423
7886331,5.042876725334665
20310503,4.751928054947882
720811,4.302239393948767
818189,4.293948803906446
16914048,4.365484877298044
755528,5.497140526293691
11656396,5.0265458348967655
7112125,4.308164721270799
2975776,5.050849127996528
17217670,5.849132448678773
4191637,5.591798955330532
14217775,4.452433995846349
18760486,5.01510084007289
6732313,4.348589841693183
11582472,4.1556273235480745
17893451,5.340307043280674
8254893,4.994602027398159
19832188,5.581664001201759
634133,5.591456212453352
640589,4.257388015499757
16899141,4.213075524860898
16439512,4.954643950792942
17811587,4.751614871330574
2343987,4.912225234892659
971449,4.426984660463802
16807426,4.256654370423348
6599870,4.22478762975382
17616603,4.479513382175682
6462549,5.042114172178287
20218811,4.201930350104746
5195346,4.757849375879829
18190744,4.280122377202403
20480443,6.143244579694638
2238488,4.788186074131275
15019476,4.723457701360417
1499630,5.0819940938846315
8392488,5.386107082285406
7526377,4.766892614180634
12089766,4.884931536088047
10491137,5.712686863102576
12736586,4.598557950718785
7896248,4.629232260037142
8381472,4.309038699205871
7280929,4.20296825525422
18752630,4.317915717560041
9490137,4.4165601837427175
13360706,4.48774666832449
19522525,3.993572177301843
21053769,4.229187176136932
6361628,4.446034901701225
13388649,4.354023061764579
7086215,4.280264722595618
6696127,4.94978220312214
14050933,4.719684811313428
9611367,4.179629555550278
19170980,4.442837045893185
19780958,4.189381432124151
15649332,5.613372080252233
2330139,4.2490684626055355
18324815,5.15844749649591
19812298,4.395911154990685
6573831,4.788960606098641
7790855,5.1348779530915465
9697230,4.207183070573649
2671736,4.291111000752338
15872614,4.333390564650202
8777405,4.360328623762399
10502172,4.237832303260419
12042,5.865848481015647
15793708,4.969116622981545
14336061,4.166362017381147
8446914,4.307990204468098
5995416,4.529407108127089
458046,4.317958801129365
14190524,3.9079272855740754
15603347,5.118710151118137
19734162,5.7174067275345095
14717119,4.905688964386144
14223920,5.234834779262442
6487660,6.220170992685098
982276,5.163259139581797
2365726,5.39266112454078
17747697,4.972598821620963
16417593,4.959250928653972
3749971,4.4460736738291615
11817975,5.196082358193124
21154164,4.135721607457114
16515340,4.235851974637697
18942735,5.149823577442561
8326500,4.6184356301531295
16050862,5.47716617933753
14969237,4.309660624998031
7727070,5.1020923553620605
13902602,5.535216958714955
41399,4.186094347204062
6045552,5.381120582159056
18022456,5.022915058689122
4288361,4.839194895553334
3771687,5.041655097803769
3032355,4.210496269712607
17764327,4.107239225676352
19270209,5.171365326755307
15087740,4.241095184237864
17681551,4.860066710184853
13504225,4.291361096875491
3635723,5.08597370931966
4529762,4.926602138354582
1364192,5.008796576871049
13978543,4.920373674160899
3812865,4.34684709025079
20409370,5.523602201803797
10051649,5.495715693023882
11528550,5.068523065192039
14323505,4.496645649620319
10001022,5.205883175775284
16256170,5.055961717282031
44229,4.292684396312339
17071836,4.494647546790105
3630011,5.248802376074323
1551044,5.685043453998318
13387556,4.419359049634863
4041351,4.398489347393664
1499843,5.005248317352084
16260159,4.261378140139769
13815237,4.986074705892321
20720916,5.04582131689871
12749596,4.8400819322049955
14815230,5.320338339760326
12384924,5.144158500890384
17929451,4.5483990680213395
1841356,4.056248924533477
1297644,6.9137041367988985
183859,5.667738799659588
15913550,4.46670474520738
17422735,4.325893846698264
20076523,4.304474647670148
8171013,4.182930076365608
15342385,5.118884022441122
18568023,4.399466722574843
3884105,5.827876127207986
3081560,5.317951213877393
20671819,5.1204938461655445
12672097,5.611078306543021
13450500,5.033741197888247
15734872,4.964809370428199
15006609,5.025870122775174
2876014,4.221135378224247
16638682,5.224832720248756
10194572,4.007330855335951
6862594,5.077325012478397
3231803,4.281178667538484
20224058,4.024735708585922
12326470,5.17848770561919
5651414,4.968984795154128
5805319,4.29079736458857
18375219,6.21112167214234
18239401,4.91807233873368
19883215,5.765911811474908
6677646,4.944409600038469
7345170,4.308606030451855
19891590,5.061738530127528
19466277,4.869719611328648
15857972,4.3471437778827635
11819334,5.05135104889554
13632841,4.464505132406018
13548848,4.47965395538958
15498564,5.24790999330888
12418668,4.905683198441324
18324607,4.265985470983381
3517289,4.356417432298159
15832351,4.832793837286175
13032846,4.235330176668398
14805637,5.100845603884991
19224852,4.606723228794252
12494576,4.314778485662728
17927389,4.358483007027232
1693524,4.394575157137851
16413243,4.93995312729632
15008493,5.6143233039501155
17767757,4.284052576590639
12113989,4.942813315699752
6898039,4.25548288897096
207250,5.055576344855183
14168664,5.538221959450752
9788738,4.872883318809414
6642680,5.033451568514025
7911161,5.264154158788031
4447990,3.918496648567995
763569,4.894706396989605
7651189,4.320809538101869
16765291,5.1734044767141825
14486682,4.743733406792487
8794908,4.322379947026178
2551952,4.2722249869211595
573701,4.774963270701292
20067870,4.365498072096756
12274644,4.4294843257620755
8072314,4.20682703970256
18622462,5.134951675450949
1371310,4.300948816271102
6938818,5.577990922720858
2250130,4.6635405883164935
6716199,4.4147409410986
15392180,5.1056497313714715
20567217,4.388109631326259
1851767,5.0444168113529315
10920624,4.927351394948673
10455934,4.271723703507561
13028002,6.300133373352722
9981578,5.085425271100348
11039706,4.329617142954078
1347204,4.346859976249618
7203642,5.6964395372847605
8862058,5.551644706531604
3153603,5.077441324487594
16352847,5.0030593845340405
193393,4.339536718368507
18018755,4.789107446516908
20788168,4.448546726896751
15819031,3.5013059498118793
18527258,4.243411223285406
13466505,4.40549496860028
15452543,5.090803488860772
7973885,4.604681006364743
9199346,4.603892012249588
17175597,4.197990891850353
20568215,4.782084636691266
18022807,5.475938647188244
5395031,4.414798620821031
3167626,4.47693973496834
10770836,4.7510907901984325
5946583,5.151842264714077
6166826,4.48378305417468
8953744,4.209587581170183
7054267,6.256192685583372
19438842,4.614720554839394
12340135,4.33028476935651
4729927,5.375774343614168
11734816,5.0527826200385135
5709013,4.501876944636237
9119015,4.167211397998159
19602101,4.916655087874446
8914789,4.367363362831128
7281613,4.119889824374312
7961104,5.605597379001168
6793945,4.550242053302611
3318240,4.621891062826165
5269442,4.227385762089867
1446428,5.135056132617848
9629425,4.3645052313723625
19767282,5.351877447291983
7591467,4.444569583688548
4967549,4.908096535145532
10270377,4.761979341697668
18111901,5.755028351904542
9280917,4.96204545182394
16963514,4.355768283353498
6119700,4.197465545450925
18007668,4.613715924528634
17238535,5.108651250042996
8760046,5.094884524779175
9461238,4.315630071479347
7749568,5.285236327254978
7010001,4.31886790143416
3278758,4.115557654017678
9524928,4.285903569719821
17824338,5.512666983263799
7495711,4.3474298811418635
20619757,5.219070539971014
15181459,5.212984859068442
17112975,4.398307796778994
14422390,4.216118446294516
9138319,3.973188311878488
11337445,4.791292178839029
6504159,4.465581174689476
17483642,4.3424038911252865
19905170,3.9759946660320082
4495026,5.390191354370629
5735341,4.418926686855158
15216224,4.543146819320825
16249009,4.885722876874567
11888603,5.255738099916172
4623011,5.217448921612004
14344427,4.398628958603936
14887262,3.6485235269894503
15059051,5.946022530192749
6244773,4.29901016274313
16508474,5.685806857910322
4054332,5.17746436052208
1709089,6.060152849092262
9302921,5.1557161476738855
15486635,4.514786677908745
7228772,5.169123446985381
10804476,4.621148610307941
12092403,4.917796291307113
19815527,4.9051974669124405
19431197,4.331966126880502
15599248,3.655874520541971
13589,4.231884042872011
2082694,4.987920301304456
14184061,6.238783846909982
10593704,5.386284542347127
5771211,4.196051304062095
14919110,4.195066256068728
17903300,5.349546638387238
7900575,4.895166141202139
12536976,4.565310817515112
7775431,4.239534334278758
11852437,4.2372173126912
11261700,4.312084942423937
10960652,5.133579693000783
13245721,4.6602939311933795
818518,4.925711002834916
13916100,3.5263167339144417
14979266,5.256824852956498
20860793,4.264110976832043
10596447,4.887424882608627
7025189,4.629302494704774
535641,4.956813952790483
5958680,4.273346732631225
20282481,4.983671006856497
6074078,5.039551867718657
12138787,4.036239613676329
18441094,4.7814579356479925
20326257,5.127673732743901
6931714,5.785693500108437
14872587,4.701622886770934
9331413,4.25523940860792
12346559,5.29121192763526
16434642,5.023204599100353
15758808,4.32825001198232
6847411,4.9610079242144565
17882017,4.908668534634174
14950688,4.1028951941597285
12871016,4.921407171776963
9563487,4.499809666535398
5726250,4.542082381045603
14838379,5.279413538006395
13800443,5.55456857656003
4358619,5.5454386357044
1506773,5.268187948328901
2012494,5.624863125274956
18178150,4.431635138322989
195578,4.360464124681911
5860276,5.378189000618335
6278392,4.495293062635199
11443623,4.453695593433238
1346715,5.341661012285343
10087811,5.195523929387093
19550846,5.22419249052659
12446548,4.632672387861476
11317188,3.658796611578694
16425763,4.800568659433097
1067251,4.246832693194577
4030842,4.274336766882854
9866779,5.363311378898246
7601632,5.013611243756756
20378843,4.514617827150815
2958366,5.528299348522168
15532799,5.910917766552487
945426,4.95755798222315
15928157,4.059881950411693
16396169,5.409136691538919
9189063,3.898181744117309
14549868,4.80201167046441
13752871,4.482293377577918
7019788,4.5558555476499265
17764691,4.374224500840029
13598801,5.112287864796656
11205769,4.541057499757343
15265988,4.946893091802252
12422277,4.683732175679324
16266043,4.351313049583339
15929281,4.437408826470559
6225501,4.177301821936894
7968806,5.357545170083995
934609,4.453744675588908
14839995,4.451019776179336
13625891,5.006069655114686
19982721,5.933539545272652
4744115,5.051754576765916
8440699,4.280653182987962
9515597,4.853872166958638
20026248,5.685564412734308
346805,4.339482940712273
17451486,5.021737884059021
20245126,5.611304821247188
6704276,5.432840309941753
1030265,4.814972239744165
13443722,3.9931364310669295
11659296,6.007317599925457
5192414,4.3677734872742064
3250685,4.299693579431178
6071405,4.393982945553361
14054966,4.424384840988509
9032140,5.2878307279775925
924736,5.935445868208404
5567278,4.5370616710004725
6881600,4.7407602889033456
15067484,5.699247130865487
18550947,4.362270160317536
7777537,5.042066146522799
2211028,5.339344272125061
15774003,5.179025983661802
8807089,5.038988161785966
20679744,4.30220713360886
13741654,5.01975112594458
20725595,5.806627877319613
8275455,4.44128009136621
19507918,4.4129812736298675
15423732,5.498475826252317
7933896,4.276611241657804
11421292,5.028909641087992
17771656,5.687994524988909
15820365,4.9477665634302355
4400008,4.957642647259874
17625226,4.907492779423464
898068,4.892492332632926
1273533,6.236918787315673
9513152,3.8630927163612654
19909756,4.300379698050563
9845352,5.024157176321864
12311236,4.994016370290751
841234,4.404567965977947
8688748,5.038054986316652
9509369,4.947832832197108
16702915,5.578592408097137
6004200,5.392624834980083
11059197,6.13245290871177
19654433,4.337644403022907
13377231,5.231576034863494
12885888,5.776753509301116
14386978,5.029913910232651
13481935,5.483912151926134
5117701,4.907648480379592
15596610,5.238209435269184
3656971,5.252534333722394
12497438,4.183984832537959
15043768,4.226899984851073
10339057,4.85322012372113
6559730,4.1631946546821865
1212897,4.944680726930599
14010951,4.990815743850504
9474607,4.40566696847435
7671112,4.250028521560537
9340975,6.430517393574448
18691200,5.3641712040192004
15481211,4.248961511138944
3694498,5.2830150074336615
17223670,5.528240930464662
18616208,5.228465079359182
4494338,5.062789041301656
13504999,5.134212700191526
18461886,4.346602847111356
10733503,4.980650343180045
5899598,5.302042469006551
4490826,5.404565112635609
3318593,5.317252471387988
1039931,4.562484271414391
13346110,4.359709290967018
593991,4.82829265832207
9676065,3.9994857994470436
7196412,4.482541368103313
4567558,4.318663564234413
4142125,5.116994649870335
1616540,5.0673753189675494
602888,4.901423772679024
15952947,5.064063077941725
13190103,4.937106256138776
5297292,4.722460538038561
3380344,4.1621955192123465
371767,4.438911886620943
9363721,5.085930951695417
15649021,4.452646037568471
1246711,5.622135667966333
8126890,4.342482679187341
20386464,4.350177404837268
13360012,5.889293300299229
11737510,5.02779157745033
63003,4.147704986847771
19113883,4.2815642969650725
16040153,5.22217922621995
20150874,4.480189508478276
12956315,5.152953215067157
6185426,4.384480494551369
15804493,4.242702952903329
3558850,5.570427626055263
19238409,4.191761225901317
13591025,4.044753001926992
19334066,4.948463060227752
15377706,5.310531078734343
1426529,4.381063863150658
16214045,4.3946545206710965
15771398,4.930622007935796
1665638,4.3597466046592075
1308927,5.529784037977876
356370,4.3513379191106765
725255,4.4148066664177605
14185372,4.527010258370851
3886521,5.380336804150588
16689918,4.291200054718274
21151013,3.8851745586576527
16742323,4.980228456650977
5526210,5.3962710018373485
18706454,4.38566065465119
17961134,5.680326091086812
12899127,4.430914845204626
5194984,4.97604668348815
6684189,5.038585305414685
15582339,5.518436835102079
14474140,4.175834023514199
16256352,4.865070062307609
16220406,4.225735895016996
9449718,4.441693960788925
19915657,5.158627469235157
9043726,4.351495217511967
17895460,5.086905953819411
17682843,4.970820925502295
13914468,4.342790237904069
15580808,4.460429762409973
6091808,4.07331891023216
18182282,4.314297831287803
18314141,3.726753588812386
65408,4.21794076736073
2808417,5.631588821292766
18402568,4.380349734109913
18428588,4.067688208239858
17903384,5.0006585878131915
12138634,4.4077293079509445
8202578,4.359417121525311
15071108,3.7698372723924933
3794190,5.319608470005633
17000016,4.469463806608516
16426559,5.702497246690797
18429433,4.167581600297041
16067657,4.388623053245723
14653743,5.159428736347664
18237513,4.959829965185193
14164359,3.7896180999862423
19777168,4.414505869875157
193853,4.392228439865576
6025389,5.506732427526018
5969842,4.120393283326692
9473837,5.047529299494698
14805196,4.262942961292978
21091336,4.949360630295715
14826630,6.268469319326314
1090545,4.346862569728913
17796760,5.559363811492133
17765242,4.946107998080905
16543246,4.35596028019657
11153954,4.357956714979068
20234853,5.368970161369802
9767864,4.946347676910435
11496612,4.23827673014496
2598026,4.45044353476419
9405466,4.062728112898029
6395433,3.993909172689783
19946213,4.316971601435611
12069600,4.686669594828345
17547338,4.301024133812916
11812196,3.82413933581131
6384622,4.321447583561337
16186033,4.276175090714304
10965768,4.3087319290942645
19120941,5.034284383826773
14185264,5.196466851007315
11881882,5.2531201652004995
17479949,4.708943039556829
17942767,4.387528649802292
19360685,3.7515417766431796
17947340,4.36802725015346
16685411,4.321992232877605
1630572,5.215553619971956
22453,4.771027896893955
20558064,4.991781744560072
1971540,5.463833490746822
20269435,4.510382082741572
12762416,5.1255319278521085
16643990,4.3679914825721085
15397120,4.729895095877694
16408202,5.62911725492242
19873282,5.608199660446218
8409178,4.422246503381885
5710107,5.891186564922336
8902304,4.5424826153069375
4403159,4.378989118560696
7633507,5.1625471945914825
8269421,4.70045830953255
12683014,5.036808700982519
2137113,5.684688500893444
19946195,4.566729749435922
16396640,5.276770842709851
13401235,4.338270750969031
12951444,4.344943385773291
7146997,4.346313632707236
8865315,4.360111885004457
11461920,5.228564673224582
5192165,4.6275566171158715
1961361,5.249758658696422
2529318,4.402074990439431
17345671,4.3213465404833755
16512828,4.590992111387834
1033754,4.378115231389003
2266010,5.32693576817617
14981522,4.845493205267815
15980213,5.661961874544772
18411446,5.902337288522702
13076718,5.520166506506783
17690331,5.041741254336543
7265118,4.338578563546193
17574138,5.402857101520198
21055294,5.1240116314702675
39059,5.340669134407477
3421168,4.979396489148357
14538600,4.949134860143744
5559015,4.38814561970301
8588621,4.444998889270579
8068609,5.425100122287418
20197869,5.316459861693858
40138,4.3894457928251285
18615898,4.338703189318721
18077069,4.728287868434592
4455094,4.975216843814351
8772093,5.760852824738961
18340679,4.400099232956791
7563445,4.354174719942549
4363132,5.3533565650821515
6070550,4.159635703606227
7715747,4.225721958050968
9806843,5.4386094505492935
9607093,5.303493660218592
18342603,4.221786495107452
16780183,6.181182493115443
21148259,5.281243029165523
7399972,4.610608831771003
8201902,4.398706213402761
12737896,5.485153564159347
20788590,4.4139268906698845
3758686,4.649917334604623
1198536,4.936792802139706
13168270,4.817791175448292
17509140,4.56955082883222
19361346,5.351591437201577
18344553,4.318863078275584
11218995,4.2829836487237145
7808601,4.947949395653822
3442098,4.800178286532386
14884702,5.019151949545119
9387676,4.419433979342045
7021851,5.119244770849463
7397916,4.333662545194784
4704514,5.212726267906817
4278720,5.40919322124158
707443,4.628678408247012
15271428,4.5629202428106055
4227479,4.944363932403959
21188095,4.475160637225784
16272848,4.624001085568523
4068953,3.9474667143040705
17909001,4.555105466603848
20857329,4.337746622659438
13085694,5.407316891949463
20917894,5.393399946267493
20491184,4.50540469191651
553872,4.071138439227084
13430730,4.729724040528026
18360567,4.882216208846643
19809264,4.531790517685252
17346379,4.174933223772186
14284554,3.7906499941493195
1489175,5.203587899569371
16275525,4.534262194825217
20872076,2.2604427872541777
147474,3.8996539201091167
12974200,4.923365326328906
4246324,5.584332531034974
11950735,4.718481448041089
17904544,4.360176135464627
1295083,5.2590853488473925
17286950,4.227538182235861
6199255,4.713934275767684
5469403,4.936867063394615
14054177,4.882112542592253
13674816,5.42059968141902
3534379,3.927979708568728
1868513,5.778081554955563
20750730,5.115725031148386
21122043,4.198798618996719
18155852,4.327871793543537
6973744,5.23619619839711
9332830,4.363965125681233
16543492,4.325302143411605
20481541,5.033963210485581
13417302,5.433329000946472
15423388,4.455217355346662
17681652,5.372512083000984
15989064,5.547477780293178
19737981,5.061035210148944
19227365,5.404443558266124
6692642,4.228066309528444
1768298,4.344045344120033
3303004,5.370744408519087
14761517,5.802881017602687
8052243,4.895515812322813
21108505,5.661929137330958
7395368,4.620483751083611
16067999,4.744557695708167
12046665,4.542072135269322
782126,5.226670925507733
4799785,4.550091060139096
19071291,6.726689501446501
16336709,4.355186185300738
1297940,5.550366628489357
4935544,4.726414844419665
2537740,4.249071660735552
2518907,4.1826509907959775
16466720,4.312637853789099
1303261,5.116716638438305
12720048,4.3599651685146625
16739659,4.924059869237212
7987167,4.959968126585238
2557018,4.41601539409362
18584815,4.772815377745275
21077407,5.032980032376486
4342304,3.98051304589292
19671104,4.328805576590682
16274148,5.453258485069512
10074308,4.388414691475134
10502452,5.540608176180854
17776058,4.700648657131154
17532796,4.771942411230654
14783949,4.3792336950699
4574224,4.370718845878542
15149053,4.6098777633501555
6936417,4.096351810835415
17542011,4.22572842626289
4729888,5.010435658809129
4016385,4.333114329060095
20599017,4.270151362287095
1641253,4.684453844742464
20433367,4.867624024752729
19338355,5.191108370874602
13396831,4.13729133812943
18888793,3.714412625721579
5557097,4.088221577521878
3485081,4.7043156272047355
13745923,5.240780823028501
18238240,5.380297394053741
7937556,4.319716390362032
7902219,4.308751186045342
13582811,4.978810471021561
8884275,6.364179425917641
17513655,6.317787964045763
4029464,5.569204349839509
4033728,4.2884244494865555
15964139,4.308262953767354
3758296,4.9999023564181755
19125378,4.322757753149261
9078184,4.986519841705601
17528120,4.063784865105262
4350464,4.417351379084991
13434856,5.432239308159083
6730582,4.331292418971188
5132940,4.326601514769052
3130957,4.237321578056154
11461422,5.065752462571055
17922370,4.955154885676279
3181346,6.1437769879261594
16553448,4.579541973174287
215560,4.157000430555385
20285620,4.401850791404158
18357865,4.832254645446241
14858885,4.150325371733132
1221511,5.632520738631399
9425902,4.328613077589594
19244084,5.42987355948965
13361661,5.1010840779865845
2640467,5.656771639851243
4469082,5.340158182200781
17095323,5.351447270883384
7096220,4.48102907083387
5536512,4.936634082521252
14249249,5.263449012898732
12051116,4.436491788958989
19701644,4.214319264441301
11582842,4.644337658844492
11460993,5.318835544514499
18971467,5.777155208163819
4233561,4.415668192273046
5279812,5.139587285024831
52517,4.296574116902633
47794,4.937892010462534
13822228,4.297543479568432
14497153,4.255579647136159
13884253,4.0928552163955345
2019877,4.3372540605040655
12870891,4.324852664461545
4052930,4.45726362140546
17679822,4.3757653544339945
15499457,4.438314801549382
19801154,5.159909131717626
15189425,4.594892493829519
13495619,4.238757158875671
34178,4.268950619682201
4998054,5.354135002303863
18673412,3.885309701221516
15973942,4.396780636035857
18491910,4.39845728346053
13044664,4.365797055074978
16121077,4.180315642750671
20811403,5.51381262059229
16161991,4.3660914302292895
4163211,4.998973682916784
2735657,6.1468004860461605
13061371,4.350744216693627
9489316,4.25126426879136
20788646,4.925837147947107
20835690,5.353407293477659
18994326,5.110341211101996
14693893,5.958890006243621
12591975,5.220501688343191
5750317,4.0526690854414795
13698359,4.218867721619262
5851481,4.010530731579053
4593316,4.549089620837449
9788672,4.230037298096292
17585689,4.367316581905143
6066713,5.517738568425827
16895588,4.270693282609983
4469114,4.944883198109281
7514024,4.279295301358545
12890964,4.278646711241649
6238700,5.3435335775974835
20723274,4.261993590073757
13912630,4.964625071053646
14073177,4.367581907539204
17989198,5.108579200009203
271128,5.390036937542206
11623517,4.9091567613979095
8257637,4.246666980355769
16788137,4.34878608488745
8680648,4.235367640352308
17409479,4.337423625866947
2560924,4.274680775295835
18577648,4.751170287146678
15130681,5.17612624973809
7526715,4.701432365255457
3804690,5.146408108399925
13676547,4.201752246969178
13741819,5.683370221668639
9596212,5.776338600334796
13538174,5.13562104544846
13885238,5.786668582576894
17892659,4.390371392973833
62712,3.9411925826665453
8534395,5.315418863639678
3727560,4.827097344714971
14947497,4.957891865448062
16970733,4.3216852157535754
19134814,4.420113516271712
17037199,4.966176595896272
18061566,4.319060311380298
958288,4.275672774372822
3811926,4.971208208981963
5470363,4.289790893151476
14484192,5.525206080912895
4573458,4.427142187117809
1525137,4.502057359892476
6247330,5.2215394469530025
16822398,5.460203480935206
5619212,4.258938167199219
66740,5.04360355931685
9231212,4.391911957973633
5082818,4.3570639321846585
2074833,5.120559377646899
13771172,4.211261554029321
10116081,4.476678531746032
2144319,5.610139955372389
15715485,4.21023706574627
3999628,4.296268833458285
6572020,4.960598981735188
